Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh
2025-06-01 00:05:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,240,20,350,0.45,1.5,100.0,74.3,92.3,68.6,1.192
2025-06-01 00:05:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,248,21,350,0.45,1.5,100.0,76.9,92.2,70.9,0.815
2025-06-01 00:05:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,361,6,550,0.25,0.75,100.0,66.7,98.4,65.6,1.039
2025-06-01 00:05:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 00:05:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,460,8,550,0.25,0.75,100.0,85.1,98.3,83.6,0.624
2025-06-01 00:05:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,230,20,350,0.45,1.5,100.0,71.4,92.0,65.7,1.542
2025-06-01 00:05:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,242,25,350,0.45,1.5,100.0,76.3,90.6,69.1,1.216
2025-06-01 00:05:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,243,21,350,0.45,1.5,100.0,75.4,92.0,69.4,0.803
2025-06-01 00:10:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-OPR,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.3
2025-06-01 00:10:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.15
2025-06-01 00:10:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.1
2025-06-01 00:10:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,429,7,550,0.25,0.75,100.0,79.3,98.4,78.0,1.182
2025-06-01 00:10:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,357,6,550,0.25,0.75,100.0,66.0,98.3,64.9,0.774
2025-06-01 00:10:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,386,8,550,0.25,0.75,100.0,71.6,98.0,70.2,0.547
2025-06-01 00:10:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,263,27,350,0.45,1.5,100.0,82.9,90.7,75.1,1.726
2025-06-01 00:10:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,234,20,350,0.45,1.5,100.0,72.6,92.1,66.9,1.171
2025-06-01 00:10:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,245,21,350,0.45,1.5,100.0,76.0,92.1,70.0,0.808
2025-06-01 00:15:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-OPR,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.2
2025-06-01 00:15:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,230,20,350,0.45,1.5,100.0,71.4,92.0,65.7,1.157
2025-06-01 00:15:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.1
2025-06-01 00:15:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,332,6,550,0.25,0.75,100.0,61.5,98.2,60.4,0.98
2025-06-01 00:15:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,333,7,550,0.25,0.75,100.0,61.8,97.9,60.5,0.738
2025-06-01 00:15:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,447,8,550,0.25,0.75,100.0,82.7,98.2,81.3,0.61
2025-06-01 00:15:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,214,22,350,0.45,1.5,100.0,67.4,90.7,61.1,1.478
2025-06-01 00:15:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,224,19,350,0.45,1.5,100.0,69.4,92.2,64.0,1.133
2025-06-01 00:15:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,237,20,350,0.45,1.5,100.0,73.4,92.2,67.7,0.787
2025-06-01 00:20:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-OPR,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.2
2025-06-01 00:20:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.15
2025-06-01 00:20:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.1
2025-06-01 00:20:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,276,5,550,0.25,0.75,100.0,51.1,98.2,50.2,0.862
2025-06-01 00:20:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 00:20:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,386,7,550,0.25,0.75,100.0,71.5,98.2,70.2,0.547
2025-06-01 00:20:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,266,23,350,0.45,1.5,100.0,82.6,92.0,76.0,1.722
2025-06-01 00:20:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,244,21,350,0.45,1.5,100.0,75.7,92.1,69.7,1.208
2025-06-01 00:20:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,244,21,350,0.45,1.5,100.0,75.7,92.1,69.7,0.806
2025-06-01 00:25:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-OPR,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.2
2025-06-01 00:25:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.15
2025-06-01 00:25:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.1
2025-06-01 00:25:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,243,5,550,0.25,0.75,100.0,45.1,98.0,44.2,0.794
2025-06-01 00:25:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,389,7,550,0.25,0.75,100.0,72.0,98.2,70.7,0.824
2025-06-01 00:25:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,289,5,550,0.25,0.75,100.0,53.5,98.3,52.5,0.445
2025-06-01 00:25:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,242,21,350,0.45,1.5,100.0,75.1,92.0,69.1,1.602
2025-06-01 00:25:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,246,26,350,0.45,1.5,100.0,77.7,90.4,70.3,1.232
2025-06-01 00:25:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,177,15,350,0.45,1.5,100.0,54.9,92.2,50.6,0.639
2025-06-01 00:30:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-OPR,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.2
2025-06-01 00:30:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,220,23,350,0.45,1.5,100.0,69.4,90.5,62.9,1.133
2025-06-01 00:30:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Stopped,UNP-MAT,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.1
2025-06-01 00:30:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,297,5,550,0.25,0.75,100.0,54.9,98.3,54.0,0.906
2025-06-01 00:30:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,325,7,550,0.25,0.75,100.0,60.4,97.9,59.1,0.726
2025-06-01 00:30:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,279,5,550,0.25,0.75,100.0,51.6,98.2,50.7,0.434
2025-06-01 00:30:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,222,19,350,0.45,1.5,100.0,68.9,92.1,63.4,1.502
2025-06-01 00:30:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,210,18,350,0.45,1.5,100.0,65.1,92.1,60.0,1.081
2025-06-01 00:30:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,185,19,350,0.45,1.5,100.0,58.3,90.7,52.9,0.666
2025-06-01 00:35:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,261,27,350,0.45,1.5,100.0,82.3,90.6,74.6,1.717
2025-06-01 00:35:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,252,26,350,0.45,1.5,100.0,79.4,90.6,72.0,1.253
2025-06-01 00:35:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,267,23,350,0.45,1.5,100.0,82.9,92.1,76.3,0.863
2025-06-01 00:35:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,269,4,550,0.25,0.75,100.0,49.6,98.5,48.9,0.845
2025-06-01 00:35:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 00:35:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,277,5,550,0.25,0.75,100.0,51.3,98.2,50.4,0.432
2025-06-01 00:35:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,232,20,350,0.45,1.5,100.0,72.0,92.1,66.3,1.552
2025-06-01 00:35:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,240,20,350,0.45,1.5,100.0,74.3,92.3,68.6,1.192
2025-06-01 00:35:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,166,14,350,0.45,1.5,100.0,51.4,92.2,47.4,0.611
2025-06-01 00:40:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,266,23,350,0.45,1.5,100.0,82.6,92.0,76.0,1.722
2025-06-01 00:40:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,237,20,350,0.45,1.5,100.0,73.4,92.2,67.7,1.181
2025-06-01 00:40:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,270,23,350,0.45,1.5,100.0,83.7,92.2,77.1,0.87
2025-06-01 00:40:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,242,4,550,0.25,0.75,100.0,44.7,98.4,44.0,0.79
2025-06-01 00:40:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 00:40:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,332,6,550,0.25,0.75,100.0,61.5,98.2,60.4,0.49
2025-06-01 00:40:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,242,21,350,0.45,1.5,100.0,75.1,92.0,69.1,1.602
2025-06-01 00:40:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,219,19,350,0.45,1.5,100.0,68.0,92.0,62.6,1.116
2025-06-01 00:40:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,144,12,350,0.45,1.5,100.0,44.6,92.3,41.1,0.557
2025-06-01 00:45:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,229,19,350,0.45,1.5,100.0,70.9,92.3,65.4,1.534
2025-06-01 00:45:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Stopped,UNP-JAM,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.225
2025-06-01 00:45:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,246,21,350,0.45,1.5,100.0,76.3,92.1,70.3,0.81
2025-06-01 00:45:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,278,5,550,0.25,0.75,100.0,51.5,98.2,50.5,0.867
2025-06-01 00:45:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,337,6,550,0.25,0.75,100.0,62.4,98.3,61.3,0.743
2025-06-01 00:45:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,359,6,550,0.25,0.75,100.0,66.4,98.4,65.3,0.518
2025-06-01 00:45:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,249,21,350,0.45,1.5,100.0,77.1,92.2,71.1,1.634
2025-06-01 00:45:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,143,12,350,0.45,1.5,100.0,44.3,92.3,40.9,0.832
2025-06-01 00:45:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,174,15,350,0.45,1.5,100.0,54.0,92.1,49.7,0.632
2025-06-01 00:50:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,223,19,350,0.45,1.5,100.0,69.1,92.1,63.7,1.506
2025-06-01 00:50:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,205,21,350,0.45,1.5,100.0,64.6,90.7,58.6,1.075
2025-06-01 00:50:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,245,21,350,0.45,1.5,100.0,76.0,92.1,70.0,0.808
2025-06-01 00:50:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,274,5,550,0.25,0.75,100.0,50.7,98.2,49.8,0.858
2025-06-01 00:50:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,345,6,550,0.25,0.75,100.0,63.8,98.3,62.7,0.755
2025-06-01 00:50:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,405,7,550,0.25,0.75,100.0,74.9,98.3,73.6,0.566
2025-06-01 00:50:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,257,22,350,0.45,1.5,100.0,79.7,92.1,73.4,1.675
2025-06-01 00:50:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,161,14,350,0.45,1.5,100.0,50.0,92.0,46.0,0.9
2025-06-01 00:50:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,249,21,350,0.45,1.5,100.0,77.1,92.2,71.1,0.817
2025-06-01 00:55:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,238,20,350,0.45,1.5,100.0,73.7,92.2,68.0,1.579
2025-06-01 00:55:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,209,18,350,0.45,1.5,100.0,64.9,92.1,59.7,1.079
2025-06-01 00:55:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,170,18,350,0.45,1.5,100.0,53.7,90.4,48.6,0.63
2025-06-01 00:55:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,347,6,550,0.25,0.75,100.0,64.2,98.3,63.1,1.011
2025-06-01 00:55:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,358,6,550,0.25,0.75,100.0,66.2,98.4,65.1,0.775
2025-06-01 00:55:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,398,7,550,0.25,0.75,100.0,73.6,98.3,72.4,0.559
2025-06-01 00:55:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,249,21,350,0.45,1.5,100.0,77.1,92.2,71.1,1.634
2025-06-01 00:55:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,152,13,350,0.45,1.5,100.0,47.1,92.1,43.4,0.865
2025-06-01 00:55:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,181,15,350,0.45,1.5,100.0,56.0,92.3,51.7,0.648
2025-06-01 01:00:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,231,20,350,0.45,1.5,100.0,71.7,92.0,66.0,1.547
2025-06-01 01:00:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,265,28,350,0.45,1.5,100.0,83.7,90.4,75.7,1.304
2025-06-01 01:00:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,169,14,350,0.45,1.5,100.0,52.3,92.3,48.3,0.618
2025-06-01 01:00:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.212
2025-06-01 01:00:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,309,6,550,0.25,0.75,100.0,57.3,98.1,56.2,0.7
2025-06-01 01:00:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,405,7,550,0.25,0.75,100.0,74.9,98.3,73.6,0.566
2025-06-01 01:00:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,223,19,350,0.45,1.5,100.0,69.1,92.1,63.7,1.506
2025-06-01 01:00:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,177,18,350,0.45,1.5,100.0,55.7,90.8,50.6,0.968
2025-06-01 01:00:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,219,19,350,0.45,1.5,100.0,68.0,92.0,62.6,0.744
2025-06-01 01:05:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,261,22,350,0.45,1.5,100.0,80.9,92.2,74.6,1.694
2025-06-01 01:05:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,255,22,350,0.45,1.5,100.0,79.1,92.1,72.9,1.249
2025-06-01 01:05:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,178,15,350,0.45,1.5,100.0,55.1,92.2,50.9,0.641
2025-06-01 01:05:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,349,6,550,0.25,0.75,100.0,64.5,98.3,63.5,1.014
2025-06-01 01:05:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 01:05:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,402,7,550,0.25,0.75,100.0,74.4,98.3,73.1,0.563
2025-06-01 01:05:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-SENS,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.3
2025-06-01 01:05:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,151,13,350,0.45,1.5,100.0,46.9,92.1,43.1,0.863
2025-06-01 01:05:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,181,15,350,0.45,1.5,100.0,56.0,92.3,51.7,0.648
2025-06-01 01:10:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-SENS,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.3
2025-06-01 01:10:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,257,22,350,0.45,1.5,100.0,79.7,92.1,73.4,1.256
2025-06-01 01:10:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,166,14,350,0.45,1.5,100.0,51.4,92.2,47.4,0.611
2025-06-01 01:10:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,401,7,550,0.25,0.75,100.0,74.2,98.3,72.9,1.124
2025-06-01 01:10:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,385,7,550,0.25,0.75,100.0,71.3,98.2,70.0,0.819
2025-06-01 01:10:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,379,6,550,0.25,0.75,100.0,70.0,98.4,68.9,0.538
2025-06-01 01:10:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Stopped,UNP-JAM,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.3
2025-06-01 01:10:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,159,13,350,0.45,1.5,100.0,49.1,92.4,45.4,0.889
2025-06-01 01:10:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,173,15,350,0.45,1.5,100.0,53.7,92.0,49.4,0.63
2025-06-01 01:15:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,240,20,350,0.45,1.5,100.0,74.3,92.3,68.6,1.589
2025-06-01 01:15:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Stopped,UNP-JAM,0,0,350,0.45,1.5,0.0,0.0,0.0,0.0,0.225
2025-06-01 01:15:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,162,14,350,0.45,1.5,100.0,50.3,92.0,46.3,0.602
2025-06-01 01:15:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,383,8,550,0.25,0.75,100.0,71.1,98.0,69.6,1.089
2025-06-01 01:15:00,ORD-1009,2,LINE2-PCK,Packer,SKU-3001,8oz Kids Drink,Stopped,UNP-JAM,0,0,550,0.25,0.75,0.0,0.0,0.0,0.0,0.159
2025-06-01 01:15:00,ORD-1009,2,LINE2-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,394,7,550,0.25,0.75,100.0,72.9,98.3,71.6,0.555
2025-06-01 01:15:00,ORD-1019,3,LINE3-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,232,20,350,0.45,1.5,100.0,72.0,92.1,66.3,1.552
2025-06-01 01:15:00,ORD-1019,3,LINE3-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,212,18,350,0.45,1.5,100.0,65.7,92.2,60.6,1.088
2025-06-01 01:15:00,ORD-1019,3,LINE3-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,248,21,350,0.45,1.5,100.0,76.9,92.2,70.9,0.815
2025-06-01 01:20:00,ORD-1000,1,LINE1-FIL,Filler,SKU-1002,32oz Premium Juice,Running,,228,19,350,0.45,1.5,100.0,70.6,92.3,65.1,1.53
2025-06-01 01:20:00,ORD-1000,1,LINE1-PCK,Packer,SKU-1002,32oz Premium Juice,Running,,222,19,350,0.45,1.5,100.0,68.9,92.1,63.4,1.127
2025-06-01 01:20:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-1002,32oz Premium Juice,Running,,259,22,350,0.45,1.5,100.0,80.3,92.2,74.0,0.842
2025-06-01 01:20:00,ORD-1009,2,LINE2-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,330,6,550,0.25,0.75,100.0,61.1,98.2,60.0,0.976
