Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh,variant_id
2025-06-03 23:50:00,ORD-1062,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,278,4,600,0.1,0.35,100.0,90.63000000000001,98.6,89.36118000000002,0,2
2025-06-03 23:50:00,ORD-1062,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,149,2,600,0.1,0.35,80.0,53.91,98.7,42.56733599999999,0,2
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,266,3,500,0.15,0.5,100.0,89.82,98.9,88.83198,0,1
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,264,5,500,0.15,0.5,100.0,89.82,98.1,88.11341999999999,0,2
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-PAL,Palletizer,UNKNOWN,Unknown Product,Stopped,major_failure,0,0,350,0.45,1.5,100.0,0.0,100.0,0.0,0,1
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,305,4,500,0.15,0.5,100.0,90.27,98.7,89.09649,0,2
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,276,4,500,0.15,0.5,100.0,90.0,98.6,88.74,0,1
2025-06-03 23:55:00,ORD-1063,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,273,7,500,0.15,0.5,100.0,90.0,97.5,87.75,0,2
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,263,9,450,0.35,1.5,100.0,89.64,96.7,86.68188,0,1
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,198,8,450,0.35,1.5,80.0,99.0,96.1,76.1112,0,2
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,65,1,450,0.35,1.5,80.0,99.0,98.5,78.012,0,1
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,259,3,450,0.35,1.5,100.0,89.82,98.9,88.83198,0,2
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,251,3,450,0.35,1.5,100.0,89.46000000000001,98.8,88.38647999999999,0,1
2025-06-03 23:55:00,ORD-1063,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,251,4,450,0.35,1.5,100.0,89.82,98.4,88.38288,0,2
2025-06-03 23:55:00,ORD-1063,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,236,6,600,0.1,0.35,100.0,90.18,97.5,87.9255,0,1
2025-06-03 23:55:00,ORD-1063,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,234,8,600,0.1,0.35,100.0,90.18,96.7,87.20406,0,2
2025-06-03 23:55:00,ORD-1063,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,130,1,600,0.1,0.35,80.0,99.0,99.2,78.5664,0,1
2025-06-03 23:55:00,ORD-1063,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,280,1,600,0.1,0.35,100.0,90.36000000000001,99.6,89.99856000000001,0,2
2025-06-03 23:55:00,ORD-1063,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,247,5,600,0.1,0.35,100.0,90.0,98.0,88.2,0,2
