Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score,Energy_Consumption_kWh,variant_id
2025-06-01 23:50:00,ORD-1086,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,279,2,500,0.15,0.5,100,76.80600000000001,94.335,72.4549401,0,1
2025-06-01 23:50:00,ORD-1086,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,261,9,450,0.35,1.5,100,75.6585,91.865,69.50368102499999,0,1
2025-06-01 23:50:00,ORD-1086,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,262,1,450,0.35,1.5,100,76.653,94.61999999999999,72.5290686,0,1
2025-06-01 23:50:00,ORD-1086,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,247,8,450,0.35,1.5,100,76.347,92.055,70.28123085,0,1
2025-06-01 23:50:00,ORD-1086,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,237,3,600,0.1,0.35,100,76.04100000000001,93.86,71.37208260000001,0,1
2025-06-01 23:50:00,ORD-1086,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,278,2,600,0.1,0.35,100,76.5,94.335,72.166275,0,1
2025-06-01 23:50:00,ORD-1086,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,250,3,600,0.1,0.35,100,76.80600000000001,93.86,72.09011160000001,0,1
2025-06-01 23:55:00,ORD-1087,LINE1,LINE1-FIL,Filler,SKU-1001,12oz Sparkling Water,Running,,297,1,500,0.15,0.5,100,76.653,94.715,72.60188895,0,1
2025-06-01 23:55:00,ORD-1087,LINE1,LINE1-PAL,Palletizer,SKU-1001,12oz Sparkling Water,Running,,306,2,500,0.15,0.5,100,76.5,94.43,72.23895,0,1
2025-06-01 23:55:00,ORD-1087,LINE1,LINE1-PCK,Packer,SKU-1001,12oz Sparkling Water,Running,,278,2,500,0.15,0.5,100,76.5,94.335,72.166275,0,1
2025-06-01 23:55:00,ORD-1087,LINE2,LINE2-FIL,Filler,SKU-1002,16oz Energy Drink,Running,,266,8,450,0.35,1.5,100,76.80600000000001,92.24499999999999,70.8496947,0,1
2025-06-01 23:55:00,ORD-1087,LINE2,LINE2-PAL,Palletizer,SKU-1002,16oz Energy Drink,Running,,260,4,450,0.35,1.5,100,76.95899999999999,93.57499999999999,72.01438424999998,0,1
2025-06-01 23:55:00,ORD-1087,LINE2,LINE2-PCK,Packer,SKU-1002,16oz Energy Drink,Running,,253,3,450,0.35,1.5,100,76.653,93.86,71.9465058,0,1
2025-06-01 23:55:00,ORD-1087,LINE3,LINE3-FIL,Filler,SKU-3001,8oz Kids Drink,Running,,233,7,600,0.1,0.35,100,76.04100000000001,92.24499999999999,70.14402045,0,1
2025-06-01 23:55:00,ORD-1087,LINE3,LINE3-PAL,Palletizer,SKU-3001,8oz Kids Drink,Running,,278,1,600,0.1,0.35,100,76.194,94.61999999999999,72.0947628,0,1
2025-06-01 23:55:00,ORD-1087,LINE3,LINE3-PCK,Packer,SKU-3001,8oz Kids Drink,Running,,247,6,600,0.1,0.35,100,76.80600000000001,92.71999999999998,71.2145232,0,1
