Timestamp,ProductionOrderID,LineID,EquipmentID,EquipmentType,ProductID,ProductName,MachineStatus,DowntimeReason,GoodUnitsProduced,ScrapUnitsProduced,TargetRate_units_per_5min,StandardCost_per_unit,SalePrice_per_unit,Availability_Score,Performance_Score,Quality_Score,OEE_Score
2025-06-01 00:05:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-JAM,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:05:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,251,5,450,0.55,1.75,100.0,56.9,98.0,55.8
2025-06-01 00:05:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,277,4,475,0.2,0.65,100.0,59.2,98.6,58.3
2025-06-01 00:05:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:05:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-ELEC,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:05:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,295,4,475,0.2,0.65,100.0,62.9,98.7,62.1
2025-06-01 00:05:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,361,5,475,0.2,0.65,100.0,77.1,98.6,76.0
2025-06-01 00:05:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,390,5,475,0.2,0.65,100.0,83.2,98.7,82.1
2025-06-01 00:10:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Running,,207,4,450,0.55,1.75,100.0,46.9,98.1,46.0
2025-06-01 00:10:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,215,4,450,0.55,1.75,100.0,48.7,98.2,47.8
2025-06-01 00:10:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,267,5,450,0.55,1.75,100.0,60.4,98.2,59.3
2025-06-01 00:10:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,340,5,475,0.2,0.65,100.0,72.6,98.6,71.6
2025-06-01 00:10:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:10:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-ELEC,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:10:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:10:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,329,5,475,0.2,0.65,100.0,70.3,98.5,69.3
2025-06-01 00:10:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,291,4,475,0.2,0.65,100.0,62.1,98.6,61.3
2025-06-01 00:15:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Running,,191,3,450,0.55,1.75,100.0,43.1,98.5,42.4
2025-06-01 00:15:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,240,4,450,0.55,1.75,100.0,54.2,98.4,53.3
2025-06-01 00:15:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,246,5,450,0.55,1.75,100.0,55.8,98.0,54.7
2025-06-01 00:15:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,323,4,475,0.2,0.65,100.0,68.8,98.8,68.0
2025-06-01 00:15:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,364,5,475,0.2,0.65,100.0,77.7,98.6,76.6
2025-06-01 00:15:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-ELEC,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:15:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,244,3,475,0.2,0.65,100.0,52.0,98.8,51.4
2025-06-01 00:15:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,323,4,475,0.2,0.65,100.0,68.8,98.8,68.0
2025-06-01 00:15:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:20:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Running,,200,4,450,0.55,1.75,100.0,45.3,98.0,44.4
2025-06-01 00:20:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-JAM,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:20:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,238,4,450,0.55,1.75,100.0,53.8,98.3,52.9
2025-06-01 00:20:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,313,4,475,0.2,0.65,100.0,66.7,98.7,65.9
2025-06-01 00:20:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,333,5,475,0.2,0.65,100.0,71.2,98.5,70.1
2025-06-01 00:20:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-ELEC,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:20:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,199,3,475,0.2,0.65,100.0,42.5,98.5,41.9
2025-06-01 00:20:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,308,4,475,0.2,0.65,100.0,65.7,98.7,64.8
2025-06-01 00:20:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:25:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:25:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,261,5,450,0.55,1.75,100.0,59.1,98.1,58.0
2025-06-01 00:25:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,210,4,450,0.55,1.75,100.0,47.6,98.1,46.7
2025-06-01 00:25:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:25:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,282,4,475,0.2,0.65,100.0,60.2,98.6,59.4
2025-06-01 00:25:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-ELEC,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:25:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,215,3,475,0.2,0.65,100.0,45.9,98.6,45.3
2025-06-01 00:25:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,318,4,475,0.2,0.65,100.0,67.8,98.8,66.9
2025-06-01 00:25:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:30:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:30:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,240,4,450,0.55,1.75,100.0,54.2,98.4,53.3
2025-06-01 00:30:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,271,5,450,0.55,1.75,100.0,61.3,98.2,60.2
2025-06-01 00:30:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,297,5,475,0.2,0.65,100.0,63.6,98.3,62.5
2025-06-01 00:30:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,275,4,475,0.2,0.65,100.0,58.7,98.6,57.9
2025-06-01 00:30:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,228,3,475,0.2,0.65,100.0,48.6,98.7,48.0
2025-06-01 00:30:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:30:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,323,4,475,0.2,0.65,100.0,68.8,98.8,68.0
2025-06-01 00:30:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,299,4,475,0.2,0.65,100.0,63.8,98.7,62.9
2025-06-01 00:35:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:35:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,232,4,450,0.55,1.75,100.0,52.4,98.3,51.6
2025-06-01 00:35:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-JAM,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:35:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,300,4,475,0.2,0.65,100.0,64.0,98.7,63.2
2025-06-01 00:35:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,341,5,475,0.2,0.65,100.0,72.8,98.6,71.8
2025-06-01 00:35:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,236,3,475,0.2,0.65,100.0,50.3,98.7,49.7
2025-06-01 00:35:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,209,3,475,0.2,0.65,100.0,44.6,98.6,44.0
2025-06-01 00:35:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,318,4,475,0.2,0.65,100.0,67.8,98.8,66.9
2025-06-01 00:35:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,338,5,475,0.2,0.65,100.0,72.2,98.5,71.2
2025-06-01 00:40:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:40:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:40:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,206,4,450,0.55,1.75,100.0,46.7,98.1,45.8
2025-06-01 00:40:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,308,4,475,0.2,0.65,100.0,65.7,98.7,64.8
2025-06-01 00:40:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,285,5,475,0.2,0.65,100.0,61.1,98.3,60.0
2025-06-01 00:40:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,250,4,475,0.2,0.65,100.0,53.5,98.4,52.6
2025-06-01 00:40:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,199,3,475,0.2,0.65,100.0,42.5,98.5,41.9
2025-06-01 00:40:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,306,4,475,0.2,0.65,100.0,65.3,98.7,64.4
2025-06-01 00:40:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,344,5,475,0.2,0.65,100.0,73.5,98.6,72.4
2025-06-01 00:45:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Running,,253,5,450,0.55,1.75,100.0,57.3,98.1,56.2
2025-06-01 00:45:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,215,5,450,0.55,1.75,100.0,48.9,97.7,47.8
2025-06-01 00:45:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,239,4,450,0.55,1.75,100.0,54.0,98.4,53.1
2025-06-01 00:45:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,298,4,475,0.2,0.65,100.0,63.6,98.7,62.7
2025-06-01 00:45:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:45:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,238,3,475,0.2,0.65,100.0,50.7,98.8,50.1
2025-06-01 00:45:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-SENS,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:45:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,324,4,475,0.2,0.65,100.0,69.1,98.8,68.2
2025-06-01 00:45:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,336,5,475,0.2,0.65,100.0,71.8,98.5,70.7
2025-06-01 00:50:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:50:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-JAM,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:50:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,261,5,450,0.55,1.75,100.0,59.1,98.1,58.0
2025-06-01 00:50:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,270,4,475,0.2,0.65,100.0,57.7,98.5,56.8
2025-06-01 00:50:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 00:50:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,344,5,475,0.2,0.65,100.0,73.5,98.6,72.4
2025-06-01 00:50:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,249,3,475,0.2,0.65,100.0,53.1,98.8,52.4
2025-06-01 00:50:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,340,6,475,0.2,0.65,100.0,72.8,98.3,71.6
2025-06-01 00:50:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,321,4,475,0.2,0.65,100.0,68.4,98.8,67.6
2025-06-01 00:55:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 00:55:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,183,4,450,0.55,1.75,100.0,41.6,97.9,40.7
2025-06-01 00:55:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,214,4,450,0.55,1.75,100.0,48.4,98.2,47.6
2025-06-01 00:55:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,324,4,475,0.2,0.65,100.0,69.1,98.8,68.2
2025-06-01 00:55:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,339,5,475,0.2,0.65,100.0,72.4,98.5,71.4
2025-06-01 00:55:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,328,4,475,0.2,0.65,100.0,69.9,98.8,69.1
2025-06-01 00:55:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,217,3,475,0.2,0.65,100.0,46.3,98.6,45.7
2025-06-01 00:55:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,367,5,475,0.2,0.65,100.0,78.3,98.7,77.3
2025-06-01 00:55:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,379,5,475,0.2,0.65,100.0,80.8,98.7,79.8
2025-06-01 01:00:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:00:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:00:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:00:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,358,5,475,0.2,0.65,100.0,76.4,98.6,75.4
2025-06-01 01:00:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,290,5,475,0.2,0.65,100.0,62.1,98.3,61.1
2025-06-01 01:00:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,333,5,475,0.2,0.65,100.0,71.2,98.5,70.1
2025-06-01 01:00:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,295,4,475,0.2,0.65,100.0,62.9,98.7,62.1
2025-06-01 01:00:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,303,4,475,0.2,0.65,100.0,64.6,98.7,63.8
2025-06-01 01:00:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,344,5,475,0.2,0.65,100.0,73.5,98.6,72.4
2025-06-01 01:05:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:05:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:05:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-JAM,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:05:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 01:05:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 01:05:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,342,5,475,0.2,0.65,100.0,73.1,98.6,72.0
2025-06-01 01:05:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,369,5,475,0.2,0.65,100.0,78.7,98.7,77.7
2025-06-01 01:05:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,177,2,475,0.2,0.65,100.0,37.7,98.9,37.3
2025-06-01 01:05:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 01:10:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:10:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:10:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:10:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,322,4,475,0.2,0.65,100.0,68.6,98.8,67.8
2025-06-01 01:10:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,311,4,475,0.2,0.65,100.0,66.3,98.7,65.5
2025-06-01 01:10:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,215,3,475,0.2,0.65,100.0,45.9,98.6,45.3
2025-06-01 01:10:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,330,5,475,0.2,0.65,100.0,70.5,98.5,69.5
2025-06-01 01:10:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,223,4,475,0.2,0.65,100.0,47.8,98.2,46.9
2025-06-01 01:10:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,354,5,475,0.2,0.65,100.0,75.6,98.6,74.5
2025-06-01 01:15:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:15:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:15:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Stopped,UNP-MAT,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:15:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,374,6,475,0.2,0.65,100.0,80.0,98.4,78.7
2025-06-01 01:15:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Running,,327,4,475,0.2,0.65,100.0,69.7,98.8,68.8
2025-06-01 01:15:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,250,4,475,0.2,0.65,100.0,53.5,98.4,52.6
2025-06-01 01:15:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,327,4,475,0.2,0.65,100.0,69.7,98.8,68.8
2025-06-01 01:15:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,174,2,475,0.2,0.65,100.0,37.1,98.9,36.6
2025-06-01 01:15:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,298,4,475,0.2,0.65,100.0,63.6,98.7,62.7
2025-06-01 01:20:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Running,,247,5,450,0.55,1.75,100.0,56.0,98.0,54.9
2025-06-01 01:20:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,210,4,450,0.55,1.75,100.0,47.6,98.1,46.7
2025-06-01 01:20:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,204,4,450,0.55,1.75,100.0,46.2,98.1,45.3
2025-06-01 01:20:00,ORD-1039,2,LINE2-FIL,Filler,SKU-2001,12oz Soda,Running,,327,4,475,0.2,0.65,100.0,69.7,98.8,68.8
2025-06-01 01:20:00,ORD-1039,2,LINE2-PCK,Packer,SKU-2001,12oz Soda,Stopped,UNP-JAM,0,0,475,0.2,0.65,0.0,0.0,0.0,0.0
2025-06-01 01:20:00,ORD-1039,2,LINE2-PAL,Palletizer,SKU-2001,12oz Soda,Running,,257,3,475,0.2,0.65,100.0,54.7,98.8,54.1
2025-06-01 01:20:00,ORD-1080,3,LINE3-FIL,Filler,SKU-2001,12oz Soda,Running,,351,5,475,0.2,0.65,100.0,74.9,98.6,73.9
2025-06-01 01:20:00,ORD-1080,3,LINE3-PCK,Packer,SKU-2001,12oz Soda,Running,,183,2,475,0.2,0.65,100.0,38.9,98.9,38.5
2025-06-01 01:20:00,ORD-1080,3,LINE3-PAL,Palletizer,SKU-2001,12oz Soda,Running,,361,5,475,0.2,0.65,100.0,77.1,98.6,76.0
2025-06-01 01:25:00,ORD-1000,1,LINE1-FIL,Filler,SKU-2002,16oz Energy Drink,Stopped,UNP-OPR,0,0,450,0.55,1.75,0.0,0.0,0.0,0.0
2025-06-01 01:25:00,ORD-1000,1,LINE1-PCK,Packer,SKU-2002,16oz Energy Drink,Running,,226,4,450,0.55,1.75,100.0,51.1,98.3,50.2
2025-06-01 01:25:00,ORD-1000,1,LINE1-PAL,Palletizer,SKU-2002,16oz Energy Drink,Running,,263,6,450,0.55,1.75,100.0,59.8,97.8,58.4
